id,date,duration,quantity,SFS,E,SAT,ENV,SENV,MT,CT,DIST,recipe_id,user_id,end_time,hour,meal_time,Breakfast,Lunch,Dinner,Snack
288,2023-11-30 17:23:00+00:00,20.0,1 plate,5.0,{},5.0,2.0,3.0,2.0,1.0,4.0,182811,47,2023-11-30 17:43:00+00:00,17.0,Dinner,0,0,1,0
289,2023-11-30 18:03:00+00:00,5.0,1  cup,5.0,{},4.0,2.0,3.0,5.0,2.0,4.0,177179,47,2023-11-30 18:08:00+00:00,18.0,Dinner,0,0,1,0
290,2023-11-30 21:50:00+00:00,0.0,1 cup,,{},,,,1.0,,,217413,49,2023-11-30 21:50:00+00:00,21.0,Snack,0,0,0,1
291,2023-11-30 09:00:00+00:00,2.0,1 cup,3.0,{},5.0,2.0,1.0,1.0,3.0,5.0,217413,49,2023-11-30 09:02:00+00:00,9.0,Breakfast,1,0,0,0
292,2023-11-30 12:05:00+00:00,5.0,250 grams,5.0,{},4.0,2.0,1.0,2.0,3.0,5.0,66273,49,2023-11-30 12:10:00+00:00,12.0,Lunch,0,1,0,0
293,2023-11-30 16:00:00+00:00,15.0,400 grams,4.0,{},5.0,2.0,1.0,4.0,1.0,5.0,296781,49,2023-11-30 16:15:00+00:00,16.0,Dinner,0,0,1,0
294,2023-11-30 21:09:00+00:00,25.0,250,5.0,{},3.0,1.0,1.0,3.0,3.0,0.0,192978,49,2023-11-30 21:34:00+00:00,21.0,Snack,0,0,0,1
295,2023-11-30 23:30:00+00:00,10.0,1 wrap,3.0,{},4.0,2.0,3.0,3.0,1.0,4.0,352641,47,2023-11-30 23:40:00+00:00,23.0,Snack,0,0,0,1
296,2023-11-30 17:19:00+00:00,15.0,1 plate,4.0,{},5.0,2.0,3.0,2.0,1.0,4.0,182811,61,2023-11-30 17:34:00+00:00,17.0,Dinner,0,0,1,0
297,2023-11-30 18:20:00+00:00,2.0,0.5 cup,5.0,{},5.0,2.0,3.0,4.0,3.0,4.0,177179,61,2023-11-30 18:22:00+00:00,18.0,Dinner,0,0,1,0
298,2023-11-30 23:28:00+00:00,10.0,1 wrap,5.0,{},5.0,2.0,3.0,3.0,1.0,4.0,352641,61,2023-11-30 23:38:00+00:00,23.0,Snack,0,0,0,1
299,2023-11-30 18:03:00+00:00,6.0,1 wrap,4.0,{},4.0,1.0,3.0,2.0,3.0,4.0,263886,50,2023-11-30 18:09:00+00:00,18.0,Dinner,0,0,1,0
300,2023-11-30 23:09:00+00:00,10.0,1 plate,4.0,{},4.0,2.0,1.0,3.0,1.0,1.0,309185,50,2023-11-30 23:19:00+00:00,23.0,Snack,0,0,0,1
301,2023-12-01 05:08:00+00:00,0.0,,,{},,,,,,,94945,31,2023-12-01 05:08:00+00:00,5.0,Breakfast,1,0,0,0
302,2023-11-15 12:30:00+00:00,7.0,A plate,4.0,{},3.0,4.0,1.0,2.0,2.0,0.0,7065,3,2023-11-15 12:37:00+00:00,12.0,Lunch,0,1,0,0
303,2023-11-15 19:00:00+00:00,8.0,Two plates,4.0,{},5.0,2.0,1.0,3.0,1.0,1.0,269920,3,2023-11-15 19:08:00+00:00,19.0,Dinner,0,0,1,0
304,2023-11-16 14:30:00+00:00,4.0,1 piece,3.0,{},5.0,1.0,3.0,4.0,3.0,4.0,307950,3,2023-11-16 14:34:00+00:00,14.0,Lunch,0,1,0,0
305,2023-11-16 10:00:00+00:00,5.0,A plate,3.0,{},4.0,2.0,1.0,1.0,3.0,3.0,80175,3,2023-11-16 10:05:00+00:00,10.0,Breakfast,1,0,0,0
306,2023-11-16 18:50:00+00:00,10.0,3 piece,5.0,{},4.0,2.0,1.0,3.0,1.0,1.0,26795,3,2023-11-16 19:00:00+00:00,19.0,Dinner,0,0,1,0
307,2023-11-17 17:00:00+00:00,10.0,Two plates,5.0,{},5.0,2.0,1.0,3.0,1.0,2.0,183063,3,2023-11-17 17:10:00+00:00,17.0,Dinner,0,0,1,0
308,2023-11-17 12:00:00+00:00,4.0,1 piece,3.0,{},3.0,2.0,1.0,1.0,1.0,5.0,477148,3,2023-11-17 12:04:00+00:00,12.0,Lunch,0,1,0,0
309,2023-11-17 15:06:00+00:00,3.0,1 piece,3.0,{},5.0,4.0,3.0,4.0,3.0,4.0,182537,3,2023-11-17 15:09:00+00:00,15.0,Dinner,0,0,1,0
310,2023-11-18 19:40:00+00:00,6.0,Two plates,4.0,{},5.0,2.0,1.0,3.0,3.0,1.0,26773,3,2023-11-18 19:46:00+00:00,19.0,Dinner,0,0,1,0
311,2023-11-18 10:00:00+00:00,10.0,3 piece,5.0,{},5.0,2.0,1.0,1.0,1.0,1.0,396054,3,2023-11-18 10:10:00+00:00,10.0,Breakfast,1,0,0,0
312,2023-11-19 12:00:00+00:00,5.0,2 piece,5.0,{},5.0,2.0,1.0,1.0,1.0,1.0,214485,3,2023-11-19 12:05:00+00:00,12.0,Lunch,0,1,0,0
313,2023-11-19 15:00:00+00:00,15.0,1 piece,4.0,{},4.0,1.0,3.0,3.0,3.0,4.0,269592,3,2023-11-19 15:15:00+00:00,15.0,Dinner,0,0,1,0
314,2023-11-19 20:00:00+00:00,6.0,1 piece,3.0,{},5.0,5.0,6.0,4.0,3.0,4.0,215573,3,2023-11-19 20:06:00+00:00,20.0,Dinner,0,0,1,0
315,2023-11-20 12:00:00+00:00,5.0,5 piece,5.0,{},5.0,2.0,1.0,3.0,3.0,1.0,219334,3,2023-11-20 12:05:00+00:00,12.0,Lunch,0,1,0,0
316,2023-11-20 17:30:00+00:00,7.0,2 plate,4.0,{},5.0,2.0,1.0,3.0,1.0,3.0,387604,3,2023-11-20 17:37:00+00:00,17.0,Dinner,0,0,1,0
317,2023-11-20 14:30:00+00:00,5.0,A plate,4.0,{},2.0,2.0,1.0,5.0,1.0,5.0,253650,3,2023-11-20 14:35:00+00:00,14.0,Lunch,0,1,0,0
318,2023-11-21 15:30:00+00:00,15.0,A plate,3.0,{},5.0,2.0,1.0,4.0,3.0,1.0,471905,3,2023-11-21 15:45:00+00:00,15.0,Dinner,0,0,1,0
319,2023-11-21 10:00:00+00:00,5.0,2 piece,4.0,{},3.0,2.0,1.0,1.0,3.0,3.0,170347,3,2023-11-21 10:05:00+00:00,10.0,Breakfast,1,0,0,0
320,2023-11-21 16:00:00+00:00,7.0,2 piece,4.0,{},4.0,2.0,1.0,3.0,1.0,5.0,451171,3,2023-11-21 16:07:00+00:00,16.0,Dinner,0,0,1,0
321,2023-11-21 20:30:00+00:00,10.0,2 piece,5.0,{},5.0,2.0,1.0,4.0,3.0,1.0,379528,3,2023-11-21 20:40:00+00:00,20.0,Dinner,0,0,1,0
322,2023-12-01 12:58:00+00:00,20.0,500 g,5.0,{},4.0,2.0,2.0,2.0,1.0,4.0,135391,59,2023-12-01 13:18:00+00:00,13.0,Lunch,0,1,0,0
323,2023-12-01 19:38:00+00:00,20.0,250 grams,5.0,{},4.0,2.0,1.0,4.0,1.0,1.0,241570,21,2023-12-01 19:58:00+00:00,19.0,Dinner,0,0,1,0
324,2023-12-01 19:48:00+00:00,15.0,1 plat,4.0,{},4.0,2.0,2.0,3.0,1.0,4.0,169193,59,2023-12-01 20:03:00+00:00,20.0,Dinner,0,0,1,0
325,2023-12-01 16:33:00+00:00,10.0,2 pieces,3.0,{},5.0,2.0,1.0,4.0,3.0,6.0,80871,59,2023-12-01 16:43:00+00:00,16.0,Dinner,0,0,1,0
326,2023-12-01 19:53:00+00:00,5.0,1 piece,5.0,{},5.0,2.0,1.0,3.0,3.0,6.0,168002,59,2023-12-01 19:58:00+00:00,19.0,Dinner,0,0,1,0
327,2023-10-27 20:51:00+00:00,5.0,1 plat,3.0,{},3.0,2.0,2.0,3.0,1.0,1.0,195399,59,2023-10-27 20:56:00+00:00,20.0,Dinner,0,0,1,0
328,2023-12-01 20:31:00+00:00,15.0,1 medium size pizza,2.0,{},4.0,2.0,2.0,3.0,1.0,4.0,304052,22,2023-12-01 20:46:00+00:00,20.0,Dinner,0,0,1,0
329,2023-12-01 21:30:00+00:00,10.0,300,5.0,{},5.0,2.0,3.0,5.0,1.0,4.0,337766,24,2023-12-01 21:40:00+00:00,21.0,Snack,0,0,0,1
330,2023-12-02 12:45:00+00:00,25.0,,5.0,{},4.0,2.0,1.0,2.0,2.0,2.0,5115,31,2023-12-02 13:10:00+00:00,13.0,Lunch,0,1,0,0
331,2023-11-30 12:50:00+00:00,33.0,1 plate,4.0,{},4.0,2.0,1.0,2.0,1.0,0.0,459634,31,2023-11-30 13:23:00+00:00,13.0,Lunch,0,1,0,0
332,2023-12-02 07:40:00+00:00,5.0,1,5.0,{},5.0,1.0,1.0,1.0,3.0,0.0,204081,59,2023-12-02 07:45:00+00:00,7.0,Breakfast,1,0,0,0
333,2023-12-02 11:42:00+00:00,20.0,1,5.0,{},4.0,2.0,2.0,2.0,1.0,4.0,409838,59,2023-12-02 12:02:00+00:00,12.0,Lunch,0,1,0,0
334,2023-12-02 11:49:00+00:00,10.0,300,5.0,{},5.0,2.0,3.0,4.0,1.0,0.0,169225,24,2023-12-02 11:59:00+00:00,11.0,Lunch,0,1,0,0
335,2023-11-26 14:30:00+00:00,3.0,1 piece,3.0,{},3.0,2.0,3.0,4.0,3.0,4.0,500739,5,2023-11-26 14:33:00+00:00,14.0,Lunch,0,1,0,0
336,2023-11-26 17:00:00+00:00,16.0,3 piece,4.0,{},4.0,1.0,3.0,3.0,3.0,4.0,200452,5,2023-11-26 17:16:00+00:00,17.0,Dinner,0,0,1,0
337,2023-11-26 09:00:00+00:00,10.0,2 piece,4.0,{},4.0,2.0,2.0,1.0,1.0,0.0,80325,5,2023-11-26 09:10:00+00:00,9.0,Breakfast,1,0,0,0
338,2023-11-27 22:00:00+00:00,10.0,A plate,3.0,{},4.0,2.0,2.0,4.0,3.0,4.0,460086,5,2023-11-27 22:10:00+00:00,22.0,Snack,0,0,0,1
339,2023-11-27 19:30:00+00:00,6.0,,4.0,{},4.0,2.0,1.0,3.0,1.0,1.0,426037,5,2023-11-27 19:36:00+00:00,19.0,Dinner,0,0,1,0
340,2023-11-28 18:00:00+00:00,15.0,2 plate,4.0,{},3.0,2.0,2.0,3.0,1.0,4.0,43741,5,2023-11-28 18:15:00+00:00,18.0,Dinner,0,0,1,0
341,2023-11-28 09:30:00+00:00,9.0,2 piece,4.0,{},4.0,2.0,1.0,1.0,1.0,1.0,191110,5,2023-11-28 09:39:00+00:00,9.0,Breakfast,1,0,0,0
342,2023-11-29 10:00:00+00:00,7.0,2 piece,4.0,{},3.0,2.0,2.0,1.0,3.0,0.0,111541,5,2023-11-29 10:07:00+00:00,10.0,Breakfast,1,0,0,0
343,2023-11-29 17:00:00+00:00,15.0,Two plates,4.0,{},3.0,2.0,2.0,3.0,1.0,4.0,183040,5,2023-11-29 17:15:00+00:00,17.0,Dinner,0,0,1,0
344,2023-11-29 16:00:00+00:00,3.0,1 piece,3.0,{},3.0,2.0,1.0,4.0,3.0,7.0,445841,5,2023-11-29 16:03:00+00:00,16.0,Dinner,0,0,1,0
345,2023-12-01 11:00:00+00:00,5.0,1 croissant,3.0,{},4.0,1.0,1.0,1.0,3.0,0.0,131472,50,2023-12-01 11:05:00+00:00,11.0,Lunch,0,1,0,0
346,2023-12-02 18:23:00+00:00,10.0,4 pices,3.0,{},4.0,2.0,2.0,3.0,1.0,1.0,304052,59,2023-12-02 18:33:00+00:00,18.0,Dinner,0,0,1,0
347,2023-11-30 09:25:00+00:00,6.0,1 piece,3.0,{},4.0,2.0,1.0,1.0,3.0,1.0,85323,5,2023-11-30 09:31:00+00:00,9.0,Breakfast,1,0,0,0
348,2023-11-30 14:00:00+00:00,5.0,1 piece,4.0,{},3.0,2.0,1.0,4.0,1.0,0.0,428655,5,2023-11-30 14:05:00+00:00,14.0,Lunch,0,1,0,0
349,2023-11-30 18:00:00+00:00,15.0,2 plate,4.0,{},3.0,2.0,2.0,3.0,1.0,4.0,69745,5,2023-11-30 18:15:00+00:00,18.0,Dinner,0,0,1,0
350,2023-12-01 10:00:00+00:00,10.0,2 piece,4.0,{},4.0,2.0,1.0,1.0,3.0,1.0,159435,5,2023-12-01 10:10:00+00:00,10.0,Breakfast,1,0,0,0
351,2023-12-01 18:00:00+00:00,5.0,100 grams,5.0,{},3.0,2.0,1.0,4.0,3.0,0.0,299090,50,2023-12-01 18:05:00+00:00,18.0,Dinner,0,0,1,0
352,2023-12-01 18:00:00+00:00,6.0,A plate,4.0,{},3.0,2.0,2.0,3.0,1.0,7.0,347800,5,2023-12-01 18:06:00+00:00,18.0,Dinner,0,0,1,0
353,2023-12-01 16:00:00+00:00,5.0,A plate,3.0,{},2.0,2.0,1.0,4.0,3.0,1.0,462231,5,2023-12-01 16:05:00+00:00,16.0,Dinner,0,0,1,0
354,2023-12-02 09:30:00+00:00,10.0,2 piece,4.0,{},3.0,2.0,2.0,1.0,1.0,0.0,193131,5,2023-12-02 09:40:00+00:00,9.0,Breakfast,1,0,0,0
355,2023-12-01 23:20:00+00:00,15.0,180 grams,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,378770,50,2023-12-01 23:35:00+00:00,23.0,Snack,0,0,0,1
356,2023-12-02 14:00:00+00:00,6.0,A plate,3.0,{},4.0,5.0,3.0,3.0,1.0,4.0,311362,5,2023-12-02 14:06:00+00:00,14.0,Lunch,0,1,0,0
357,2023-12-02 18:00:00+00:00,10.0,1 piece,4.0,{},5.0,2.0,2.0,3.0,1.0,4.0,384980,5,2023-12-02 18:10:00+00:00,18.0,Dinner,0,0,1,0
358,2023-12-02 19:00:00+00:00,15.0,1 small size plate,3.0,{},5.0,2.0,2.0,2.0,1.0,0.0,440093,22,2023-12-02 19:15:00+00:00,19.0,Dinner,0,0,1,0
359,2023-12-01 08:00:00+00:00,10.0,1 bowl,4.0,{},3.0,2.0,1.0,1.0,1.0,0.0,160180,60,2023-12-01 08:10:00+00:00,8.0,Breakfast,1,0,0,0
360,2023-12-02 19:41:00+00:00,10.0,250 grams,5.0,{},4.0,2.0,1.0,1.0,1.0,1.0,186596,21,2023-12-02 19:51:00+00:00,19.0,Dinner,0,0,1,0
361,2023-12-01 13:00:00+00:00,20.0,1 plate,4.0,{},3.0,2.0,1.0,3.0,1.0,0.0,309185,60,2023-12-01 13:20:00+00:00,13.0,Lunch,0,1,0,0
362,2023-12-01 23:55:00+00:00,25.0,1 plate,4.0,{},4.0,2.0,1.0,3.0,1.0,0.0,173011,60,2023-12-02 00:20:00+00:00,0.0,Snack,0,0,0,1
363,2023-11-30 08:02:00+00:00,20.0,1 bowl,4.0,{},3.0,2.0,1.0,1.0,1.0,0.0,248927,60,2023-11-30 08:22:00+00:00,8.0,Breakfast,1,0,0,0
364,2023-11-30 13:04:00+00:00,30.0,1 plate,4.0,{},4.0,2.0,1.0,2.0,1.0,0.0,136990,60,2023-11-30 13:34:00+00:00,13.0,Lunch,0,1,0,0
365,2023-11-30 19:30:00+00:00,20.0,1 plate,3.0,{},4.0,2.0,1.0,3.0,1.0,0.0,501294,60,2023-11-30 19:50:00+00:00,19.0,Dinner,0,0,1,0
366,2023-12-01 12:14:00+00:00,5.0,1 piece,2.0,{},5.0,2.0,1.0,1.0,3.0,0.0,299090,47,2023-12-01 12:19:00+00:00,12.0,Lunch,0,1,0,0
367,2023-12-01 15:30:00+00:00,30.0,1 plate,3.0,{},4.0,2.0,3.0,2.0,2.0,4.0,87661,47,2023-12-01 16:00:00+00:00,16.0,Dinner,0,0,1,0
368,2023-12-01 21:30:00+00:00,30.0,2 wrap,5.0,{},3.0,2.0,3.0,3.0,1.0,4.0,286026,47,2023-12-01 22:00:00+00:00,22.0,Snack,0,0,0,1
369,2023-12-01 22:30:00+00:00,15.0,1 cup,3.0,{},2.0,2.0,2.0,4.0,2.0,6.0,185633,47,2023-12-01 22:45:00+00:00,22.0,Snack,0,0,0,1
370,2023-12-02 11:30:00+00:00,5.0,1 plate,3.0,{},3.0,2.0,3.0,1.0,1.0,4.0,489670,47,2023-12-02 11:35:00+00:00,11.0,Lunch,0,1,0,0
371,2023-12-02 18:30:00+00:00,25.0,1 bowl,5.0,{},4.0,2.0,3.0,2.0,1.0,4.0,149802,47,2023-12-02 18:55:00+00:00,18.0,Dinner,0,0,1,0
372,2023-12-02 20:00:00+00:00,5.0,1 piece,5.0,{},5.0,2.0,3.0,4.0,2.0,4.0,337766,47,2023-12-02 20:05:00+00:00,20.0,Dinner,0,0,1,0
373,2023-12-01 08:04:00+00:00,5.0,1 piece,2.0,{},3.0,2.0,1.0,1.0,3.0,5.0,238042,49,2023-12-01 08:09:00+00:00,8.0,Breakfast,1,0,0,0
374,2023-12-01 11:45:00+00:00,20.0,1 plate,4.0,{},4.0,1.0,1.0,2.0,3.0,0.0,182811,49,2023-12-01 12:05:00+00:00,12.0,Lunch,0,1,0,0
375,2023-12-01 20:00:00+00:00,25.0,1 plate,4.0,{},3.0,2.0,1.0,3.0,1.0,4.0,132327,49,2023-12-01 20:25:00+00:00,20.0,Dinner,0,0,1,0
376,2023-12-01 10:00:00+00:00,15.0,1 piece,4.0,{},4.0,2.0,3.0,1.0,1.0,4.0,351592,61,2023-12-01 10:15:00+00:00,10.0,Breakfast,1,0,0,0
377,2023-12-01 15:30:00+00:00,25.0,1 plate,3.0,{},4.0,2.0,3.0,2.0,2.0,4.0,87661,61,2023-12-01 15:55:00+00:00,15.0,Dinner,0,0,1,0
378,2023-12-01 21:32:00+00:00,30.0,2 wrap,4.0,{},4.0,2.0,3.0,3.0,1.0,4.0,286026,61,2023-12-01 22:02:00+00:00,22.0,Snack,0,0,0,1
379,2023-12-01 22:34:00+00:00,15.0,1 cup,3.0,{},3.0,2.0,3.0,4.0,2.0,6.0,185633,61,2023-12-01 22:49:00+00:00,22.0,Snack,0,0,0,1
380,2023-12-03 05:47:00+00:00,0.0,,,{},,,,,,,128259,31,2023-12-03 05:47:00+00:00,5.0,Breakfast,1,0,0,0
381,2023-12-03 07:43:00+00:00,5.0,2 pices,3.0,{},5.0,2.0,1.0,1.0,3.0,1.0,215573,59,2023-12-03 07:48:00+00:00,7.0,Breakfast,1,0,0,0
382,2023-12-03 12:23:00+00:00,15.0,one plate,5.0,{},4.0,2.0,1.0,1.0,1.0,2.0,186596,44,2023-12-03 12:38:00+00:00,12.0,Lunch,0,1,0,0
383,2023-11-16 12:30:00+00:00,15.0,one plate,4.0,{},5.0,2.0,2.0,2.0,1.0,4.0,159817,44,2023-11-16 12:45:00+00:00,12.0,Lunch,0,1,0,0
384,2023-11-26 09:30:00+00:00,10.0,A plate,4.0,{},4.0,2.0,2.0,1.0,1.0,0.0,294112,14,2023-11-26 09:40:00+00:00,9.0,Breakfast,1,0,0,0
385,2023-11-26 15:00:00+00:00,3.0,A plate,3.0,{},3.0,3.0,1.0,4.0,3.0,7.0,89747,14,2023-11-26 15:03:00+00:00,15.0,Dinner,0,0,1,0
386,2023-11-26 18:00:00+00:00,10.0,A plate,4.0,{},5.0,3.0,1.0,3.0,1.0,5.0,163101,14,2023-11-26 18:10:00+00:00,18.0,Dinner,0,0,1,0
387,2023-11-27 19:00:00+00:00,15.0,2 piece,4.0,{},5.0,2.0,2.0,3.0,1.0,4.0,201783,14,2023-11-27 19:15:00+00:00,19.0,Dinner,0,0,1,0
388,2023-11-27 08:30:00+00:00,15.0,3 piece,4.0,{},4.0,2.0,1.0,1.0,2.0,0.0,350198,14,2023-11-27 08:45:00+00:00,8.0,Breakfast,1,0,0,0
389,2023-11-27 14:00:00+00:00,3.0,1 piece,3.0,{},3.0,3.0,3.0,4.0,3.0,4.0,174652,14,2023-11-27 14:03:00+00:00,14.0,Lunch,0,1,0,0
390,2023-11-28 19:30:00+00:00,15.0,A plate,4.0,{},5.0,2.0,2.0,3.0,2.0,4.0,159434,14,2023-11-28 19:45:00+00:00,19.0,Dinner,0,0,1,0
391,2023-11-28 08:30:00+00:00,6.0,A plate,4.0,{},4.0,2.0,1.0,1.0,1.0,0.0,489670,14,2023-11-28 08:36:00+00:00,8.0,Breakfast,1,0,0,0
392,2023-11-29 19:00:00+00:00,20.0,Two plates,4.0,{},5.0,2.0,2.0,3.0,1.0,0.0,359121,14,2023-11-29 19:20:00+00:00,19.0,Dinner,0,0,1,0
393,2023-11-29 09:30:00+00:00,10.0,A plate,4.0,{},5.0,3.0,1.0,1.0,1.0,0.0,466188,14,2023-11-29 09:40:00+00:00,9.0,Breakfast,1,0,0,0
394,2023-11-30 20:00:00+00:00,15.0,2 piece,4.0,{},4.0,2.0,2.0,3.0,1.0,1.0,422760,14,2023-11-30 20:15:00+00:00,20.0,Dinner,0,0,1,0
395,2023-11-30 08:30:00+00:00,6.0,2 piece,4.0,{},3.0,2.0,1.0,1.0,1.0,0.0,206452,14,2023-11-30 08:36:00+00:00,8.0,Breakfast,1,0,0,0
396,2023-12-01 14:00:00+00:00,10.0,2 piece,4.0,{},4.0,2.0,1.0,1.0,3.0,1.0,295457,14,2023-12-01 14:10:00+00:00,14.0,Lunch,0,1,0,0
397,2023-12-01 19:00:00+00:00,10.0,A plate,4.0,{},5.0,2.0,2.0,3.0,1.0,0.0,200871,14,2023-12-01 19:10:00+00:00,19.0,Dinner,0,0,1,0
398,2023-12-02 15:30:00+00:00,5.0,1 piece,3.0,{},4.0,3.0,4.0,4.0,3.0,4.0,302722,14,2023-12-02 15:35:00+00:00,15.0,Dinner,0,0,1,0
399,2023-12-02 08:00:00+00:00,15.0,3 piece,4.0,{},4.0,2.0,2.0,1.0,1.0,0.0,186580,14,2023-12-02 08:15:00+00:00,8.0,Breakfast,1,0,0,0
400,2023-12-02 19:40:00+00:00,15.0,Two plates,4.0,{},5.0,1.0,6.0,3.0,2.0,4.0,367629,14,2023-12-02 19:55:00+00:00,19.0,Dinner,0,0,1,0
401,2023-12-03 19:06:00+00:00,15.0,1 plat,5.0,{},5.0,2.0,2.0,3.0,1.0,1.0,296402,59,2023-12-03 19:21:00+00:00,19.0,Dinner,0,0,1,0
402,2023-12-03 18:52:00+00:00,20.0,1 small size plate,5.0,{},5.0,2.0,1.0,3.0,1.0,5.0,331526,22,2023-12-03 19:12:00+00:00,19.0,Dinner,0,0,1,0
403,2023-12-03 19:09:00+00:00,15.0,250 grams,3.0,{},4.0,2.0,1.0,4.0,1.0,1.0,337766,21,2023-12-03 19:24:00+00:00,19.0,Dinner,0,0,1,0
404,2023-11-15 18:30:00+00:00,25.0,1 plate,5.0,{},5.0,2.0,2.0,3.0,1.0,4.0,94958,11,2023-11-15 18:55:00+00:00,18.0,Dinner,0,0,1,0
405,2023-11-15 16:00:00+00:00,10.0,2 pieces,3.0,{},3.0,4.0,3.0,4.0,3.0,4.0,356626,11,2023-11-15 16:10:00+00:00,16.0,Dinner,0,0,1,0
406,2023-11-16 18:00:00+00:00,20.0,1 plate,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,159361,11,2023-11-16 18:20:00+00:00,18.0,Dinner,0,0,1,0
407,2023-10-17 18:10:00+00:00,15.0,1 plate,5.0,{},5.0,2.0,2.0,3.0,1.0,4.0,198237,11,2023-10-17 18:25:00+00:00,18.0,Dinner,0,0,1,0
408,2023-10-17 18:05:00+00:00,20.0,1 plate,5.0,{},5.0,2.0,2.0,3.0,1.0,4.0,378770,11,2023-10-17 18:25:00+00:00,18.0,Dinner,0,0,1,0
409,2023-11-15 10:05:00+00:00,20.0,3 slices,5.0,{},5.0,2.0,2.0,1.0,1.0,4.0,128594,11,2023-11-15 10:25:00+00:00,10.0,Breakfast,1,0,0,0
410,2023-10-16 11:00:00+00:00,15.0,200 grams,5.0,{},5.0,2.0,1.0,1.0,1.0,1.0,166475,11,2023-10-16 11:15:00+00:00,11.0,Lunch,0,1,0,0
411,2023-10-17 09:30:00+00:00,15.0,1 cup,5.0,{},5.0,2.0,1.0,1.0,1.0,1.0,160180,11,2023-10-17 09:45:00+00:00,9.0,Breakfast,1,0,0,0
412,2023-11-16 10:10:00+00:00,15.0,3 slices,5.0,{},5.0,2.0,1.0,1.0,1.0,1.0,181708,11,2023-11-16 10:25:00+00:00,10.0,Breakfast,1,0,0,0
413,2023-12-03 10:12:00+00:00,15.0,1 piece,3.0,{},3.0,2.0,3.0,1.0,1.0,4.0,104993,47,2023-12-03 10:27:00+00:00,10.0,Breakfast,1,0,0,0
414,2023-11-17 14:13:00+00:00,15.0,1 plate,5.0,{},5.0,5.0,3.0,4.0,4.0,4.0,260370,11,2023-11-17 14:28:00+00:00,14.0,Lunch,0,1,0,0
415,2023-11-17 19:15:00+00:00,10.0,1 plate,4.0,{},4.0,2.0,1.0,3.0,1.0,1.0,200867,11,2023-11-17 19:25:00+00:00,19.0,Dinner,0,0,1,0
416,2023-10-17 10:00:00+00:00,20.0,1 plate,5.0,{},5.0,2.0,2.0,1.0,1.0,4.0,180223,11,2023-10-17 10:20:00+00:00,10.0,Breakfast,1,0,0,0
417,2023-12-03 13:13:00+00:00,20.0,1 plate,3.0,{},5.0,2.0,3.0,2.0,1.0,4.0,279636,47,2023-12-03 13:33:00+00:00,13.0,Lunch,0,1,0,0
418,2023-11-24 19:00:00+00:00,20.0,Two plates,4.0,{},4.0,1.0,3.0,3.0,0.0,4.0,137954,8,2023-11-24 19:20:00+00:00,19.0,Dinner,0,0,1,0
419,2023-12-03 21:00:00+00:00,20.0,1 plate,5.0,{},4.0,2.0,3.0,3.0,1.0,4.0,164560,47,2023-12-03 21:20:00+00:00,21.0,Snack,0,0,0,1
420,2023-11-24 08:00:00+00:00,7.0,A plate,4.0,{},3.0,2.0,1.0,1.0,1.0,0.0,405236,8,2023-11-24 08:07:00+00:00,8.0,Breakfast,1,0,0,0
421,2023-11-24 13:30:00+00:00,6.0,A plate,3.0,{},4.0,3.0,4.0,3.0,3.0,4.0,155914,8,2023-11-24 13:36:00+00:00,13.0,Lunch,0,1,0,0
422,2023-11-25 09:00:00+00:00,7.0,3 piece,4.0,{},5.0,2.0,1.0,1.0,3.0,0.0,216659,8,2023-11-25 09:07:00+00:00,9.0,Breakfast,1,0,0,0
423,2023-11-25 19:20:00+00:00,20.0,4 piece,5.0,{},5.0,2.0,3.0,3.0,1.0,4.0,83545,8,2023-11-25 19:40:00+00:00,19.0,Dinner,0,0,1,0
424,2023-11-26 08:00:00+00:00,10.0,2 piece,4.0,{},3.0,2.0,1.0,1.0,1.0,0.0,383124,8,2023-11-26 08:10:00+00:00,8.0,Breakfast,1,0,0,0
425,2023-11-25 16:00:00+00:00,20.0,A plate,3.0,{},2.0,1.0,3.0,3.0,2.0,4.0,467128,8,2023-11-25 16:20:00+00:00,16.0,Dinner,0,0,1,0
426,2023-11-26 19:00:00+00:00,10.0,3 piece,4.0,{},5.0,2.0,1.0,3.0,1.0,1.0,262240,8,2023-11-26 19:10:00+00:00,19.0,Dinner,0,0,1,0
427,2023-11-26 12:00:00+00:00,5.0,1 piece,3.0,{},4.0,3.0,4.0,4.0,3.0,0.0,477839,8,2023-11-26 12:05:00+00:00,12.0,Lunch,0,1,0,0
428,2023-11-27 15:00:00+00:00,6.0,1 piece,3.0,{},4.0,3.0,4.0,4.0,1.0,4.0,20524,8,2023-11-27 15:06:00+00:00,15.0,Dinner,0,0,1,0
429,2023-11-27 20:00:00+00:00,10.0,A plate,4.0,{},4.0,2.0,1.0,3.0,1.0,1.0,368111,8,2023-11-27 20:10:00+00:00,20.0,Dinner,0,0,1,0
430,2023-11-27 08:10:00+00:00,6.0,2 piece,4.0,{},2.0,2.0,1.0,1.0,3.0,0.0,361561,8,2023-11-27 08:16:00+00:00,8.0,Breakfast,1,0,0,0
431,2023-11-28 20:00:00+00:00,15.0,Two plates,4.0,{},5.0,2.0,2.0,3.0,1.0,4.0,40214,8,2023-11-28 20:15:00+00:00,20.0,Dinner,0,0,1,0
